baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	gene-AA	gene-GG
461.958891284459	-0.727075913348117	0.119299008573521	-6.09456794353858	1.09733419087779e-9	9.69127301695875e-8	ORTHO_000046	LOC128155182	LOC105326741
583.212093181647	-1.25597064725954	0.233884159024516	-5.37005435724225	7.87129130658907e-8	3.55741717196618e-6	ORTHO_000047	LOC128155183	LOC105336574
1078.10262130128	0.730717101102564	0.192016464236458	3.80549190929129	1.4152264073176e-4	0.00155432709755203	ORTHO_000048	LOC128155185	LOC105317734
58.1845404592919	0.872003907196782	0.364285814146201	2.39373555964717	0.0166777682019619	0.0561456672831567	ORTHO_000049	LOC128155188	LOC105324945
2178.79099419567	0.332230010276055	0.141214119524191	2.35266849657439	0.0186392428840566	0.0611139889725379	ORTHO_000050	LOC128155192	LOC105343932
15.7098039387571	-0.0798905853393487	0.546750071743374	-0.146119021227759	0.883827430808291	0.929365875468964	ORTHO_000051	LOC128155184	LOC105341387
40.2887826716763	1.67575218281491	0.663465825640605	2.52575508496899	0.0115449934516914	0.0425001451100218	ORTHO_000052	LOC128155193	LOC105343931
864.370775766833	-0.4707119541919	0.193227441805104	-2.43605126577558	0.0148485799350386	0.0513802497284863	ORTHO_000053	LOC128155196	LOC105332391
2534.02912137727	0.0507980253882213	0.0752710953541687	0.674867625470366	0.499759870789113	0.646761900403495	ORTHO_000054	LOC128155200	LOC105325013
2022.42549352492	0.3147289900097	0.109011951452015	2.88710536613261	0.00388804002915006	0.0189894557791035	ORTHO_000055	LOC128155201	LOC105333885
574.683978171953	0.173030318891072	0.0932537108233938	1.85547918000562	0.0635278296415061	0.150255463674761	ORTHO_000056	LOC128155202	LOC105345258
27.2434410554079	-0.60082480517412	0.538337143774372	-1.1160753296004	0.264389891257877	0.420269037020137	ORTHO_000057	LOC128155203	LOC105345436
276.592812971053	0.0513844452728419	0.316060326780661	0.162577966669324	0.870850736210108	0.921167735114833	ORTHO_000058	LOC128155204	LOC105335334
194.677029798289	-0.714323786748674	0.271010718560819	-2.63577688196996	0.00839449082281506	0.0336857905533152	ORTHO_000059	LOC128155205	LOC105317789
253.328893052659	0.0813848663441295	0.166069830149669	0.490064127064995	0.624088521649985	0.748447508865527	ORTHO_000060	LOC128155206	LOC105317791
278.762507050599	0.438468660409055	0.187578637755466	2.33751916345963	0.0194122056880079	0.0628773883094239	ORTHO_000061	LOC128155208	LOC105321561
38.553026533863	0.383143434079592	0.361183908255511	1.06079873804496	0.288781375852931	0.447317217135235	ORTHO_000062	LOC128155209	LOC105326867
120.004388225109	-0.87060214450459	0.267597185432616	-3.25340546126117	0.00114030661722409	0.0075496297460163	ORTHO_000063	LOC128155212	LOC105340862
39.741455119764	-0.235125351948678	0.629138528167539	-0.373725882968121	0.70860826662361	0.811252598995323	ORTHO_000064	LOC128155213	LOC105333309
379.495136670477	0.076594950720865	0.135024941112352	0.567265203671754	0.570534014101027	0.705762745662238	ORTHO_000065	LOC128155214	LOC105328282
1450.20511022615	-0.251693414054718	0.17444064774544	-1.4428598913598	0.149059943696013	0.281551171978745	ORTHO_000066	LOC128155215	LOC105334369
4396.89000958447	-0.132847380131128	0.0502118835752288	-2.64573584323107	0.0081513442835118	0.0329839914860136	ORTHO_000067	LOC128155216	LOC105327336
166.243936851491	0.423627921733431	0.117564233424155	3.60337416742253	3.1411284714894e-4	0.00286481034872506	ORTHO_000068	LOC128155217	LOC105317603
579.272527271161	-0.198521270233874	0.114274995305717	-1.73722405065758	0.0823476313081791	0.181930838433775	ORTHO_000069	LOC128155218	LOC105327403
15.680907736562	0.130762041838839	0.407516941369303	0.320875106196723	0.74830503958999794	0.838598191340293	ORTHO_000070	LOC128155219	LOC117681822
127.818296815644	0.861087436999219	0.233937767116971	3.68083977038504	2.3246706044241e-4	0.00226044864378677	ORTHO_000071	LOC128155221	LOC109618656
231.231961870609	-1.0167966827094	0.186954035309896	-5.43875226348528	5.36549998118694e-8	2.59552691300985e-6	ORTHO_000072	LOC128155222	LOC105340200
165.232463566901	-0.97502909082124	0.352772993910048	-2.76389946978157	0.00571151330398359	0.0252848391909855	ORTHO_000073	LOC128155223	LOC105325095
4.20875247106539	-3.24358447413659	1.57155354870666	-2.06393506400463	0.0390238736357077	0.104846028343327	ORTHO_000074	LOC128155220	LOC136275296
154.116841391498	-1.15496182174973	0.251590776730057	-4.59063657563623	4.41896189390426e-6	1.0300033092413e-4	ORTHO_000075	LOC128155224	LOC117681150
15.4831277252626	-0.301206457485614	0.445203888856298	-0.676558460123507	0.498686142677477	0.646088565371055	ORTHO_000076	LOC128155225	LOC105334852
44.5692828298986	-0.522677606113023	0.300981810501553	-1.73657539384868	0.082462145886574	0.182048353944984	ORTHO_000077	LOC128155226	LOC105334856
68.7457450027352	-1.26451239199844	0.364682411796684	-3.46743454330182	5.2545169828645e-4	0.00423662325247175	ORTHO_000078	LOC128155228	LOC105334860
143.544477858909	0.582356478618131	0.18799598716389	3.09770696387497	0.00195024165649848	0.0112440923067441	ORTHO_000079	LOC128155231	LOC105317595
3899.78763712825	0.245046579762742	0.107509814106846	2.2792949815652	0.0226495361564762	0.070322773684992207	ORTHO_000080	LOC128155229	LOC105330603
72.3808294132684	-0.877869648136287	0.503041112078838	-1.74512505450788	0.0809631032329221	0.179616749730808	ORTHO_000081	LOC128155232	LOC105342256
137.051293070898	-0.0803439047460278	0.199061857729738	-0.403612754659955	0.686497504968872	0.79477669652229	ORTHO_000082	LOC128155233	LOC105327013
420.483736253806	0.00252558305954125	0.101491964787828	0.0248845616972838	0.980147041402883	0.988826817655088	ORTHO_000083	LOC128155234	LOC105333013
2583.07658638684	0.735249540522177	0.258975927015941	2.83906519418278	0.00452459116549949	0.0212727603685865	ORTHO_000084	LOC128155235	LOC105325018
719.407339387808	0.436523917218938	0.123006169759938	3.5487969267791	3.8699540749791e-4	0.00332774568135658	ORTHO_000085	LOC128155236	LOC105331277
379.007555776152	0.124998124107259	0.137005149859635	0.912360770637624	0.361578833338969	0.519590780584802	ORTHO_000086	LOC128155238	LOC105331276
891.594243170325	-0.0406751562227245	0.68190506845741	-0.0596492944607948	0.952434956932443	0.971972343147478	ORTHO_000087	LOC128155240	LOC105348454
980.864583265396	-0.27341337158878	0.218618287999201	-1.25064272568898	0.211064855120695	0.358882951129447	ORTHO_000088	LOC128155237	LOC105344094
367.588638073193	-0.570239756755338	0.302965934118272	-1.88219100743098	0.059810086190968	0.143814610894805	ORTHO_000089	LOC128155241	LOC105330666
3302.12490863633	0.364830883903102	0.106237018797685	3.43412200409988	5.9447655914236e-4	0.0046583057359251	ORTHO_000090	LOC128155242	LOC105345020
1723.80227685053	0.259774482333095	0.127955134746899	2.03019974811438	0.0423362394444576	0.111170160668868	ORTHO_000091	LOC128155243	LOC105340865
117.089319707946	0.614855440145037	0.158421703798441	3.88113134376659	1.0397166739555e-4	0.00122883149930428	ORTHO_000092	LOC128155247	LOC105338913
225.977954961555	-0.606631113980118	0.224661094744971	-2.70020545688495	0.00692966668799523	0.0291494150631357	ORTHO_000093	LOC128155248	LOC105345011
345.83726212777	-0.582419058546545	0.54860487625448	-1.06163667833747	0.288400655932843	0.446887551603624	ORTHO_000094	LOC128155250	LOC105345051
362.998525990196	-0.52079147751136	0.471052125490079	-1.10559203393793	0.268903139319844	0.42558094051171	ORTHO_000095	LOC128155254	LOC105345010
1166.52928195939	0.0277409751298804	0.111310523633168	0.249221495186769	0.803189453144201	0.874946987326647	ORTHO_000097	LOC128155255	LOC105328891
485.278161973098	-0.270529626509288	0.0929263517691212	-2.91122616307405	0.00360013324015355	0.0179153820282533	ORTHO_000098	LOC128155256	LOC105345256
462.551483684424	-1.09910673541252	0.207667082105653	-5.29263821819066	1.20564283123297e-7	5.07926508309155e-6	ORTHO_000099	LOC128155257	LOC105329888
465.750812275728	-0.116302366485603	0.264472367634631	-0.439752430568758	0.660116424139462	0.77556731030433	ORTHO_000100	LOC128155258	LOC105329841
110.753536915051	-0.1857875116874	0.180221837969627	-1.03088234911193	0.302595994827189	0.462041453597261	ORTHO_000101	LOC128155259	LOC105332465
61.0089599748115	-1.12607577754969	0.205227924706562	-5.48695202740939	4.0892812795526e-8	2.06642867389045e-6	ORTHO_000102	LOC128155260	LOC105342808
1277.35591350126	-0.0767427353539408	0.063350299744455	-1.21140287675842	0.225741037389485	0.37645666460457	ORTHO_000103	LOC128155261	LOC105342807
201.394124001467	0.0110557341108678	0.408614259218509	0.0270566527267361	0.978414548204272	0.987803633800568	ORTHO_000104	LOC128155262	LOC105320924
55.3240679065987	1.98464451383091	0.311412041398912	6.37305001089738	1.85305424562108e-10	2.16223353884501e-8	ORTHO_000105	LOC128155263	LOC105320925
57.6672105290427	-0.202802393397705	0.234930768636498	-0.863243220863488	0.388003754829242	0.545816507683372	ORTHO_000106	LOC128155264	LOC105344233
593.827423451345	0.0233553171533191	0.20242815675744	0.115375832727187	0.908147233714773	0.945929381665794	ORTHO_000107	LOC128155266	LOC136269451
57.0066514384303	1.03593437094389	0.40696565454455	2.54550810215973	0.0109118831546547	0.0408093407879887	ORTHO_000108	LOC128155267	LOC105344218
8.03798451515935	0.379115301222943	0.577123333355461	0.656905169677898	0.511241893936282	0.656633768109089	ORTHO_000109	LOC128155265	LOC105333443
730.685250405954	0.162992906985784	0.0790956554843374	2.06070619160695	0.0393310785895633	0.105377296978133	ORTHO_000110	LOC128155269	LOC105340753
245.573153935106	0.350339328397022	0.260374565489383	1.34552054936144	0.178457189741638	0.318368817095604	ORTHO_000111	LOC128155270	LOC105340752
8283.71850423802	0.139206048708872	0.188978227257294	0.736624799212148	0.461350549655131	0.613475275548363	ORTHO_000112	LOC128155271	LOC105329634
1345.82871181748	0.464162736540326	0.279372578237001	1.66144701627287	0.0966237017494082	0.205013900130191	ORTHO_000113	LOC128155272	LOC105321886
795.184273449782	0.395202262943447	0.13763353316194	2.87140970564528	0.0040864550790927	0.0196889091676952	ORTHO_000114	LOC128155275	LOC105327754
1004.42625104776	-0.0884634767128442	0.0615053277478617	-1.43830591514765	0.150347274293414	0.283348191216161	ORTHO_000115	LOC128155276	LOC105327756
94.7559678349156	-0.00270780932637187	0.194514312434526	-0.0139208744718121	0.988893107922709	0.993641198624075	ORTHO_000116	LOC128155273	LOC105335250
1453.95385576967	0.0146335528204089	0.0662374559269555	0.220925647213055	0.825150327196286	0.890106412455742	ORTHO_000117	LOC128155277	LOC105327751
1128.12528985668	0.159998388216592	0.121621303860786	1.31554574024082	0.188326555498946	0.331158203764837	ORTHO_000118	LOC128155278	LOC105319734
871.270634836873	0.307897893526734	0.0745010816981453	4.13279762533164	3.58374253079022e-5	5.3486662748297e-4	ORTHO_000119	LOC128155279	LOC105331149
642.71285672692	-0.176988883096458	0.157479639622324	-1.12388422732566	0.261062143390488	0.416635149779014	ORTHO_000120	LOC128155281	LOC105345004
693.258021274898	0.261401867996706	0.113416678187776	2.30479213616115	0.0211782177401566	0.0668542754797893	ORTHO_000121	LOC128155282	LOC105348719
70.6705944473559	0.401005366651328	0.757084246402619	0.529670731568851	0.59634024418026	0.726897038379395	ORTHO_000122	LOC128155284	LOC105333574
1333.26469969235	0.371503276669316	0.108950728284451	3.40982830054507	6.5003789183156e-4	0.00498414158957913	ORTHO_000123	LOC128155286	LOC105334941
41.273501224125	-0.781697898592707	0.252931970131338	-3.0905460396596	0.00199788828600927	0.0114470467398761	ORTHO_000124	LOC128155287	LOC105334940
602.471219910894	0.24561916785373	0.262629522617611	0.935230606999776	0.349669468310227	0.508396486435342	ORTHO_000125	LOC128155288	LOC105339151
189.721015019833	-0.284626382527096	0.162179352990465	-1.75500997678682	0.0792576012513376	0.177044505962641	ORTHO_000126	LOC128155289	LOC105339148
152.298387298697	-1.04746386009845	0.41313052776913	-2.53543078928266	0.0112309118806627	0.0416763392245105	ORTHO_000127	LOC128155291	LOC105339150
44.2964986081597	-0.69294600806472	0.204369540795906	-3.39065207743816	6.9726557381924e-4	0.00523126931399797	ORTHO_000128	LOC128155293	LOC105327468
138.454084526927	-1.11996745546743	0.370414192382438	-3.0235543845229	0.00249824121553605	0.0135656423346625	ORTHO_000129	LOC128155294	LOC105326640
482.492749717425	0.309933804300951	0.247759599018983	1.25094569707147	0.210954290083057	0.358745638374289	ORTHO_000130	LOC128155296	LOC136272912
77.623207170757	-0.376684342784947	0.351162354991561	-1.07267859846195	0.283415345922875	0.441615057870922	ORTHO_000131	LOC128155298	LOC105332463
291.13017557839	-0.875891688773507	0.232200964092952	-3.77212770065364	1.6186137396558e-4	0.00172362667752176	ORTHO_000132	LOC128155295	LOC105340655
706.46300994983	-0.568553971852264	0.163676640644512	-3.47364150200945	5.1344654969207e-4	0.00416359574619287	ORTHO_000133	LOC128155299	LOC105344364
134.933068345544	-0.15838368030246	0.320102621482196	-0.494790325580852	0.620748134081752	0.745701432276055	ORTHO_000134	LOC128155300	LOC105344361
37.2150812602467	0.0852888546418284	0.410301734806374	0.207868618157506	0.835331553019946	0.897068183305055	ORTHO_000135	LOC128155301	LOC105344360
148.85887113344899	-1.03930265531729	0.278961870837498	-3.72560827828226	1.9484479011688e-4	0.00197647352166514	ORTHO_000136	LOC128155304	LOC105348940
130.581978348302	0.216104709173009	0.378068293270771	0.571602308417425	0.56759143120223	0.703710596096038	ORTHO_000137	LOC128155305	LOC105348941
372.838266824792	0.0122958474934987	0.156177106851597	0.078730152846169	0.937247261409853	0.96290403009199	ORTHO_000138	LOC128155306	LOC105348935
245.487391379422	-0.318918023432039	0.308308254305241	-1.03441286108511	0.300943194464232	0.460138129210598	ORTHO_000139	LOC128155302	LOC105342691
409.583667279624	-0.0265206075941916	0.190869933851146	-0.138945967335401	0.889492846560592	0.933315481760917	ORTHO_000140	LOC128155307	LOC105318028
82.2263682620425	-0.0624016015952731	0.19804708996436	-0.315084668027703	0.75269736921597	0.84146585864529	ORTHO_000141	LOC128155308	LOC105318026
84.7893549154211	0.199539985659133	0.254241612981493	0.784843925898385	0.432545082260373	0.587291288346895	ORTHO_000142	LOC128155309	LOC105318025
541.896081187758	-0.317592682007951	0.365516684484509	-0.868886963274616	0.384908960852817	0.542745878372586	ORTHO_000143	LOC128155311	LOC105338914
638.48092423242	-0.0452523570939528	1.00977433311101	-0.0448143269343505	0.964255305324003	0.979569828693701	ORTHO_000144	LOC128155313	LOC105338916
110.966518207956	0.0527125431579812	0.637940262844932	0.082629277736612	0.934146320605653	0.960948873189818	ORTHO_000145	LOC128155314	LOC105338923
423.978906778985	0.137987841863702	0.134533158386408	1.02567904833819	0.305042893323596	0.464242495292591	ORTHO_000146	LOC128155315	LOC105344284
587.719100469634	0.281042221169414	0.149172168513438	1.88401243992171	0.0595632928027202	0.143431382660365	ORTHO_000147	LOC128155312	LOC105337617
644.23602841185	0.207861787920906	0.113559469321087	1.8304223255322	0.0671868118351936	0.156541068375772	ORTHO_000148	LOC128155316	LOC105344277
32.3521661830835	0.0815159188732854	0.196910889583186	0.413973645875225	0.678893407524196	0.789520747850444	ORTHO_000149	LOC128155317	LOC105344260
1184.32110047619	0.11262944482952	0.0683081653048611	1.64884306768966	0.0991797892024551	0.208617744041377	ORTHO_000150	LOC128155319	LOC105326815
25.3924125406261	-0.179836581129873	0.20842327965483	-0.862843063537338	0.388223758602671	0.545880947905396	ORTHO_000151	LOC128155320	LOC105326810
665.457004059788	0.319757938108798	0.183254730341661	1.74488231497565	0.0810053563744664	0.179676973073456	ORTHO_000152	LOC128155321	LOC105326811
1328.48172423988	0.23760242112747	0.128662434360233	1.84671168635146	0.0647889370708505	0.152398461261464	ORTHO_000153	LOC128155323	LOC117681428
12.1115669533793	1.15941716136588	0.496869909709527	2.33344209160037	0.0196249542865197	0.0633639518494656	ORTHO_000154	LOC128155324	LOC105326804
46.720333891992	1.42305724049906	0.354883594473627	4.00992681166278	6.07375711774835e-5	8.1417415396525e-4	ORTHO_000155	LOC128155325	LOC136272960
609.769372197733	-0.328572383960473	0.228263318764581	-1.43944452283788	0.150024617490756	0.283040074527146	ORTHO_000156	LOC128155328	LOC105325275
165.930186731646	-0.763102208868129	0.272488848314149	-2.80048968458467	0.00510251382404669	0.0232407614512351	ORTHO_000157	LOC128155329	LOC105330860
7.51511343103389	-0.890466642341441	0.482362324604861	-1.84605346835678	0.0648844422573819	0.152567191839445	ORTHO_000158	LOC128155330	LOC105329240
348.277243277816	0.274473850849091	0.127375234790296	2.15484470981326	0.0311739882268781	0.0887465319136603	ORTHO_000159	LOC128155331	LOC105348237
841.398572119853	-0.944828327671983	0.299148778497573	-3.15838938877582	0.00158643499822577	0.00964463768896758	ORTHO_000160	LOC128155332	LOC136272885
1824.56981518925	1.03138186099515	0.45418039441972	2.27086389828184	0.0231552183180932	0.0714664024171607	ORTHO_000161	LOC128155333	LOC105317854
97.526045676908	0.41307899866872	0.438138582567012	0.94280443472595	0.345780942968274	0.504558556037664	ORTHO_000162	LOC128155334	LOC105331129
76.8954809510283	-0.519758661415206	0.532400179255268	-0.976255609346816	0.328937811950726	0.48832135812224	ORTHO_000163	LOC128155336	LOC105331128
114.373785871405	0.139191228787516	0.264626693979347	0.525990884345098	0.5988945405581	0.728488538625543	ORTHO_000164	LOC128155337	LOC105334996
1679.21045653435	3.56448251054056	0.891106537815369	4.00006324639838	6.33255572478637e-5	8.4083238185732e-4	ORTHO_000165	LOC128155338	LOC117689868
196.986052213723	-0.338380927555705	0.320879789259587	-1.05454110505526	0.291635251670618	0.449859060254998	ORTHO_000166	LOC128155339	LOC105334995
1363.18671477492	-0.248592429243364	0.170346537077283	-1.45933362373303	0.144473305278456	0.274917309666664	ORTHO_000167	LOC128155341	LOC105338450
49.9746665696266	-0.261811644753924	0.322721846096487	-0.81126099122415	0.41721580662015	0.572534278322006	ORTHO_000168	LOC128155340	LOC109617575
619.250470992073	-0.407086603145038	0.232688590740181	-1.74949103370345	0.0802061773425777	0.17848665399378	ORTHO_000169	LOC128155342	LOC105338460
187.81406217858	-0.248153214607187	0.281707372362432	-0.880890026150697	0.378377346347678	0.535969618101225	ORTHO_000170	LOC128155343	LOC105338458
5.26584277268207	-0.599408435283479	0.561425673957624	-1.0676541225094	0.28567656015769	0.444203748402197	ORTHO_000171	LOC128155344	LOC105319815
147.694308355763	-0.34119535218043	0.287343819843475	-1.18741148623377	0.23506535150319	0.387907192293728	ORTHO_000172	LOC128155345	LOC105338457
113.612812161541	-0.322573053897437	0.239676782874464	-1.34586692139635	0.178345438395491	0.31821505789393	ORTHO_000173	LOC128155346	LOC105334998
116.912391556454	0.325962293996324	0.301693812573462	1.08044076613919	0.279945950646874	0.437803540557571	ORTHO_000174	LOC128155347	LOC105334999
64.8800846243842	-0.329289847089294	0.293567415091208	-1.12168391368295	0.261996858567623	0.41774124372691	ORTHO_000175	LOC128155348	LOC105328032
187.474262227352	-0.305369487909727	0.334926760499993	-0.911750041871418	0.361900314535565	0.519936329807718	ORTHO_000176	LOC128155349	LOC105328033
18475.3383327989	-0.204196574312996	0.147826934147898	-1.38132185105524	0.167180022521581	0.304889360008335	ORTHO_000177	LOC128155350	LOC105338454
256.718812384786	0.33115523406746	0.357849554324069	0.925403511240831	0.354756053069381	0.513465515692737	ORTHO_000178	LOC128155352	LOC136272733
212.854412344872	-0.462978819263604	0.383591643157188	-1.20695752246585	0.227448503085263	0.378582694726426	ORTHO_000179	LOC128155353	LOC105338456
184.942441204721	0.0944755541057778	0.10869050533159	0.869216255988085	0.384728857591939	0.542592122595652	ORTHO_000180	LOC128155351	LOC105319817
75.9559905300006	-0.7108331024442	0.617322409161956	-1.15147788561441	0.249535687968714	0.404326017803195	ORTHO_000181	LOC128155356	LOC117685414
226.915065817856	0.323832796981544	0.208572922624352	1.55261187745247	0.120515886367281	0.24049464761912	ORTHO_000182	LOC128155357	LOC105338453
47.2056382880398	-0.0720778624391542	0.468713721896119	-0.15377800792256	0.877784774693666	0.925874665379782	ORTHO_000183	LOC128155360	LOC109618357
18.0132222987427	1.02478034350793	0.623220866975238	1.64432931856347	0.100108196405902	0.210046110004667	ORTHO_000184	LOC128155361	LOC136272843
239.022325295487	0.381135121460585	0.0764170618205228	4.98756576581994	6.11448085412459e-7	2.02271649286015e-5	ORTHO_000185	LOC128155366	LOC105321225
2714.28285975304	-0.942777046095288	0.568286048828329	-1.65898326738633	0.0971191640857746	0.205747718545711	ORTHO_000187	LOC128155369	LOC105321547
1568.79505220318	0.456815496143188	0.153485381454123	2.97628016307031	0.00291768182972304	0.0153355523526229	ORTHO_000188	LOC128155370	LOC105345682
442.416674172522	0.582038001265947	0.117845210621053	4.93900429384072	7.8522483671309e-7	2.51128468126862e-5	ORTHO_000189	LOC128155368	LOC105319006
367.122923848209	0.296389226417876	0.254875847883834	1.16287686290685	0.244879465988575	0.399209513859275	ORTHO_000190	LOC128155371	LOC105327183
264.678595059812	-0.0842772642810832	0.11259899172877	-0.748472637162607	0.454175123721114	0.60669074148356394	ORTHO_000191	LOC128155373	LOC105337754
164.511595506553	-0.19929827385154	0.287022020177764	-0.694365797189033	0.487452837469144	0.636223271628596	ORTHO_000192	LOC128155374	LOC105348618
9.91848319360397	-0.31841056647939	0.34132673816862	-0.932861481019081	0.350891492571105	0.509480686762556	ORTHO_000193	LOC128155375	LOC105323006
